Lat,Lon,Elat,Elon,Length,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.492924,9.224681,45.480359,9.151347,5.884799,2020,07,06,10,34,20,44,0,35,98,23,30,27,936,819
45.451394,9.180966,45.503698,9.173965,5.841218,2020,07,06,10,34,20,41,0,39,94,27,32,33,936,819
45.463528,9.184613,45.480357,9.171766,2.122465,2020,07,06,10,34,20,24,0,14,35,8,10,11,936,816
45.497348,9.172743,45.461917,9.163197,4.009238,2020,07,06,10,34,20,39,0,28,72,15,23,20,936,816
45.498642,9.218388,45.462762,9.200476,4.226817,2020,07,06,10,34,20,25,0,22,67,18,25,26,936,816
45.470258,9.160517,45.467388,9.206193,3.575942,2020,07,06,10,34,20,25,0,24,54,16,22,18,936,816
45.495521,9.176069,45.468301,9.185419,3.113118,2020,07,06,10,34,20,22,0,20,49,15,17,16,936,822
45.505673,9.182468,45.467445,9.191677,4.310748,2020,07,06,10,34,20,24,0,26,67,21,25,23,936,822
45.440827,9.215745,45.467778,9.183040,3.935364,2020,07,06,10,44,23,26,0,25,58,19,21,28,936,822
45.437498,9.186555,45.475664,9.178501,4.289901,2020,07,06,10,44,23,32,0,28,65,20,22,20,936,821
45.482845,9.188004,45.457003,9.203670,3.122246,2020,07,06,10,44,23,37,0,17,50,12,19,17,936,821
45.446528,9.150585,45.461530,9.167008,2.103160,2020,07,06,10,44,23,26,0,16,36,9,19,20,936,821
45.440788,9.221052,45.479038,9.166310,6.026180,2020,07,06,10,44,23,42,0,33,89,23,29,27,936,821
45.440816,9.148160,45.457640,9.169314,2.494427,2020,07,06,10,44,23,21,0,18,42,11,13,17,936,821
45.487031,9.225576,45.463696,9.182152,4.265537,2020,07,06,10,44,23,30,0,25,68,25,23,38,936,826
45.451541,9.156255,45.474080,9.159488,2.518753,2020,07,06,10,44,23,33,0,13,40,10,22,14,936,826
45.437684,9.219688,45.477731,9.175755,5.618538,2020,07,06,10,44,23,41,0,33,87,24,24,27,936,826
45.456919,9.149123,45.475859,9.167461,2.545555,2020,07,06,10,44,23,28,0,14,41,8,20,10,936,826
45.477360,9.172451,45.469405,9.201845,2.456629,2020,07,06,10,54,20,31,0,18,42,10,12,11,936,831
45.452008,9.188182,45.477484,9.201375,3.013714,2020,07,06,10,54,20,31,0,18,47,13,18,21,936,831
45.460866,9.173139,45.480527,9.165497,2.265855,2020,07,06,10,54,20,20,0,16,36,9,13,12,936,831
45.476719,9.176750,45.450692,9.170858,2.930181,2020,07,06,10,54,20,23,0,20,52,16,22,19,936,831
45.491990,9.152892,45.464503,9.174597,3.493471,2020,07,06,10,54,20,26,0,17,54,12,17,22,936,828
45.468565,9.227498,45.475113,9.196328,2.537121,2020,07,06,10,54,20,34,0,15,39,10,19,26,936,828
45.451458,9.199630,45.477648,9.202706,2.921918,2020,07,06,10,54,20,25,0,16,47,0,4,3,936,828
45.479001,9.162409,45.459202,9.204654,3.962016,2020,07,06,10,54,20,42,0,26,62,0,2,1,936,828
45.450786,9.163677,45.471215,9.161538,2.277609,2020,07,06,10,54,20,20,0,12,36,9,18,6,936,823
45.481099,9.187946,45.476335,9.223141,2.794579,2020,07,06,10,54,20,20,0,16,44,12,21,19,936,823
45.506173,9.172613,45.474763,9.174235,3.494752,2020,07,06,11,04,19,41,0,23,61,14,40,19,936,823
45.449054,9.153550,45.470914,9.175365,2.966879,2020,07,06,11,04,19,26,0,20,49,13,19,14,936,823
45.442767,9.177133,45.474584,9.201824,4.027863,2020,07,06,11,04,19,39,0,23,63,17,17,24,936,825
45.447763,9.155684,45.469431,9.195179,3.910563,2020,07,06,11,04,19,40,0,27,59,18,22,24,936,825
45.462780,9.168188,45.454095,9.200153,2.673490,2020,07,06,11,04,19,35,0,17,40,9,16,13,936,825
45.476128,9.205355,45.480588,9.172662,2.596662,2020,07,06,11,04,19,30,0,14,39,10,17,17,936,825
45.439085,9.158991,45.473280,9.171436,3.924069,2020,07,06,11,04,19,38,0,24,67,14,18,22,936,826
45.482574,9.230045,45.453871,9.195212,4.190853,2020,07,06,11,04,19,31,0,26,75,17,20,24,936,826
45.477890,9.193008,45.473996,9.167305,2.050228,2020,07,06,11,04,19,29,0,15,32,12,14,17,936,826
45.477398,9.175030,45.441275,9.203447,4.587376,2020,07,06,11,04,19,50,0,29,70,21,23,22,936,826
45.490153,9.189953,45.444340,9.148114,6.049170,2020,07,06,11,14,20,41,0,34,97,23,29,28,936,828
45.476648,9.163469,45.491392,9.222617,4.893700,2020,07,06,11,14,20,41,0,31,80,20,24,25,936,828
45.451463,9.165723,45.468455,9.203696,3.512829,2020,07,06,11,14,20,43,0,22,55,17,23,20,936,828
45.480762,9.159602,45.465825,9.206128,3.989782,2020,07,06,11,14,20,35,0,24,65,16,21,18,936,828
45.452054,9.198709,45.481749,9.173626,3.837643,2020,07,06,11,14,20,34,0,25,60,16,21,18,936,830
45.454550,9.180898,45.464361,9.203896,2.099301,2020,07,06,11,14,20,25,0,14,35,13,17,16,936,830
45.467508,9.193623,45.474261,9.166336,2.256283,2020,07,06,11,14,20,26,0,13,37,13,13,19,936,830
45.479552,9.173459,45.459903,9.203292,3.191336,2020,07,06,11,14,20,39,0,22,52,13,19,18,936,830
45.469977,9.175983,45.440753,9.222857,4.891288,2020,07,06,11,14,20,23,0,27,71,19,22,21,936,830
45.467725,9.163804,45.496618,9.224220,5.701257,2020,07,06,11,14,20,28,0,34,91,25,26,26,936,830
45.496784,9.167000,45.455401,9.184424,4.797708,2020,07,06,11,24,20,40,0,30,82,19,23,25,936,830
45.491523,9.195329,45.466530,9.205360,2.886905,2020,07,06,11,24,20,37,0,15,47,11,14,17,936,830
45.472358,9.211539,45.446962,9.166796,4.488899,2020,07,06,11,24,20,40,0,27,70,18,26,23,936,830
45.457517,9.149650,45.484737,9.199844,4.947538,2020,07,06,11,24,20,40,0,28,79,20,31,23,936,822
45.463456,9.208157,45.499157,9.177782,4.622240,2020,07,06,11,24,20,39,0,26,76,17,18,23,936,822
45.441564,9.201923,45.469377,9.194340,3.148564,2020,07,06,11,24,20,32,0,20,50,16,17,22,936,822
45.489090,9.160558,45.496188,9.207654,3.754732,2020,07,06,11,24,20,43,0,24,68,18,7,27,936,822
45.471410,9.205418,45.459161,9.159570,3.825936,2020,07,06,11,24,20,35,0,24,61,0,4,4,936,822
45.492768,9.145776,45.459696,9.175570,4.349517,2020,07,06,11,24,20,43,0,21,66,15,18,18,936,822
45.489774,9.165216,45.453632,9.170461,4.039370,2020,07,06,11,24,20,32,0,24,69,17,20,24,936,822
45.475198,9.187052,45.452859,9.221930,3.683408,2020,07,06,11,34,20,32,0,22,57,16,17,21,936,822
45.455845,9.192233,45.492673,9.180599,4.194156,2020,07,06,11,34,20,32,0,26,65,21,21,22,936,820
45.467941,9.202708,45.478101,9.156820,3.752045,2020,07,06,11,34,20,33,0,23,60,15,16,20,936,820
45.472495,9.191718,45.479132,9.165388,2.181491,2020,07,06,11,34,20,29,0,15,37,11,11,15,936,820
45.455371,9.160855,45.478283,9.166941,2.591403,2020,07,06,11,34,20,30,0,14,40,8,9,17,936,820
45.469162,9.173736,45.469889,9.204455,2.396708,2020,07,06,11,34,20,19,0,20,40,14,14,26,936,817
45.476562,9.161402,45.451794,9.196575,3.886870,2020,07,06,11,34,20,41,0,20,58,13,17,18,936,817
45.468305,9.172980,45.473462,9.205499,2.599666,2020,07,06,11,34,20,16,0,20,41,11,13,23,936,817
45.459316,9.197150,45.445180,9.158801,3.379032,2020,07,06,11,34,20,38,0,24,53,16,21,20,936,817
45.461503,9.180314,45.476232,9.223212,3.724443,2020,07,06,11,34,20,38,0,25,57,18,23,25,936,809
45.478186,9.165538,45.464327,9.212879,4.000081,2020,07,06,11,44,24,40,0,24,63,15,16,16,936,809
45.467748,9.205182,45.485129,9.185138,2.485378,2020,07,06,11,44,24,32,0,18,40,8,11,13,936,809
45.473254,9.173494,45.440210,9.182636,3.742694,2020,07,06,11,44,24,36,0,23,62,17,27,27,936,809
45.455387,9.206083,45.442448,9.156338,4.138452,2020,07,06,11,44,24,44,0,22,63,13,16,17,936,812
45.470236,9.169323,45.501652,9.177822,3.555406,2020,07,06,11,44,24,36,0,24,62,15,20,20,936,812
45.453543,9.163709,45.501262,9.150746,5.401253,2020,07,06,11,44,24,51,0,29,89,19,23,21,936,812
45.456683,9.198414,45.476088,9.167945,3.209466,2020,07,06,11,44,24,33,0,22,51,16,32,31,936,812
45.477638,9.177512,45.442028,9.158631,4.224410,2020,07,06,11,44,24,34,0,27,71,17,23,22,936,812
45.455839,9.195740,45.473462,9.206149,2.120969,2020,07,06,11,44,24,17,0,13,35,8,9,13,936,812
45.473940,9.179270,45.493462,9.164941,2.441201,2020,07,06,11,44,24,26,0,14,38,8,10,14,936,812
45.504540,9.216842,45.453252,9.183812,6.257149,2020,07,06,11,54,20,49,0,38,100,29,52,26,936,809
45.467207,9.166721,45.481221,9.200408,3.053986,2020,07,06,11,54,20,16,0,21,48,10,13,14,936,809
45.490736,9.209546,45.471420,9.176067,3.380088,2020,07,06,11,54,20,29,0,21,56,13,18,19,936,809
45.464774,9.150871,45.461545,9.195660,3.511264,2020,07,06,11,54,20,28,0,24,53,19,19,19,936,809
45.448657,9.158807,45.467159,9.183232,2.803756,2020,07,06,11,54,20,33,0,22,45,14,17,16,936,815
45.473595,9.195725,45.451265,9.205430,2.595657,2020,07,06,11,54,20,15,0,17,42,11,13,15,936,815
45.498554,9.185429,45.450005,9.158553,5.790603,2020,07,06,11,54,20,44,0,32,90,18,20,20,936,815
45.486385,9.225497,45.494509,9.180786,3.600251,2020,07,06,11,54,20,35,0,19,57,0,0,13,936,815
45.441025,9.181995,45.473716,9.184539,3.640310,2020,07,06,11,54,20,32,0,26,56,0,1,8,936,819
45.452762,9.192472,45.499568,9.184808,5.238530,2020,07,06,11,54,20,29,0,32,80,22,23,24,936,819
45.459759,9.189092,45.479957,9.202904,2.490697,2020,07,06,12,04,20,14,0,15,40,13,17,15,936,819
45.455120,9.145762,45.479474,9.185551,4.118201,2020,07,06,12,04,20,36,0,26,68,17,27,21,936,819
45.447071,9.188534,45.466934,9.191566,2.221182,2020,07,06,12,04,20,30,0,15,35,11,13,26,936,820
45.457845,9.210352,45.476758,9.165542,4.078239,2020,07,06,12,04,20,41,0,24,62,16,17,20,936,820
45.441996,9.217034,45.471390,9.206179,3.376181,2020,07,06,12,04,20,36,0,18,55,13,13,18,936,820
45.476106,9.216004,45.468758,9.179306,2.975772,2020,07,06,12,04,20,26,0,18,47,16,21,21,936,820
45.490236,9.182293,45.457213,9.189771,3.717818,2020,07,06,12,04,20,35,0,25,56,18,24,29,936,820
45.483827,9.219731,45.469825,9.187152,2.979215,2020,07,06,12,04,20,27,0,21,52,19,23,29,936,826
45.476808,9.215148,45.471629,9.184383,2.466884,2020,07,06,12,04,20,26,0,17,39,10,18,18,936,826
45.490840,9.181564,45.473755,9.199413,2.354776,2020,07,06,12,04,20,30,0,17,38,9,16,19,936,826
45.478760,9.215173,45.465778,9.160125,4.528429,2020,07,06,12,14,20,27,0,27,71,19,23,22,936,826
45.476185,9.177768,45.458406,9.162263,2.317268,2020,07,06,12,14,20,27,0,16,38,10,16,14,936,830
45.492135,9.204430,45.477762,9.166236,3.379189,2020,07,06,12,14,20,31,0,19,53,12,17,30,936,830
45.479397,9.169523,45.494375,9.214819,3.903958,2020,07,06,12,14,20,44,0,23,61,15,16,17,936,830
45.478638,9.216165,45.459559,9.195596,2.659469,2020,07,06,12,14,20,30,0,15,42,12,15,15,936,830
45.443966,9.149965,45.493899,9.160898,5.617101,2020,07,06,12,14,20,55,0,33,88,18,19,18,936,837
45.494135,9.182823,45.470034,9.223676,4.162264,2020,07,06,12,14,20,29,0,21,64,14,19,21,936,837
45.454254,9.161355,45.501820,9.179647,5.477745,2020,07,06,12,14,20,48,0,33,88,19,23,24,936,837
45.459343,9.210195,45.493838,9.208331,3.838237,2020,07,06,12,14,20,44,0,20,64,14,17,15,936,837
45.445880,9.209321,45.490096,9.219927,4.985436,2020,07,06,12,14,20,26,0,23,77,15,17,26,936,835
45.460156,9.152420,45.473997,9.179894,2.637867,2020,07,06,12,24,20,31,0,18,44,11,20,14,936,835
45.462340,9.175104,45.490823,9.215476,4.465163,2020,07,06,12,24,20,30,0,30,68,21,26,29,936,835
45.497568,9.196104,45.464837,9.154488,4.875532,2020,07,06,12,24,20,39,0,27,77,19,24,21,936,835
45.447441,9.173194,45.453725,9.205159,2.589391,2020,07,06,12,24,20,36,0,17,40,10,14,14,936,832
45.498595,9.151464,45.440112,9.195903,7.368352,2020,07,06,12,24,20,51,0,39,116,24,43,29,936,832
45.486530,9.151890,45.447924,9.160191,4.341116,2020,07,06,12,24,20,44,0,24,72,17,19,23,936,832
45.464830,9.180712,45.442205,9.159978,2.990643,2020,07,06,12,24,20,32,0,20,46,0,3,19,936,832
45.457252,9.145932,45.444807,9.185436,3.377816,2020,07,06,12,24,20,27,0,18,62,0,7,5,936,832
45.478858,9.146530,45.494635,9.208987,5.175053,2020,07,06,12,24,20,43,0,29,85,0,20,10,936,832
45.503362,9.153512,45.481311,9.200333,4.396579,2020,07,06,12,24,20,16,0,26,73,16,25,1,936,832
45.492836,9.155888,45.494920,9.189077,2.597184,2020,07,06,12,34,20,17,0,14,45,8,12,14,936,832
45.504530,9.195843,45.467393,9.194815,4.130025,2020,07,06,12,34,20,29,0,26,64,19,19,20,936,823
45.448219,9.180289,45.471027,9.182311,2.540910,2020,07,06,12,34,20,28,0,18,37,16,24,22,936,823
45.477007,9.217608,45.441662,9.174060,5.194208,2020,07,06,12,34,20,46,0,30,83,17,20,22,936,823
45.449944,9.158826,45.482429,9.155405,3.621832,2020,07,06,12,34,20,37,0,20,59,12,21,16,936,823
45.457828,9.161010,45.504596,9.173756,5.294202,2020,07,06,12,34,20,47,0,31,90,17,25,24,936,816
45.437963,9.175552,45.460426,9.145725,3.413424,2020,07,06,12,34,20,31,0,18,57,13,22,18,936,816
45.459581,9.188486,45.478710,9.223080,3.435186,2020,07,06,12,34,20,33,0,21,54,16,21,17,936,816
45.466176,9.229323,45.500330,9.199795,4.440758,2020,07,06,12,34,20,49,0,24,73,15,18,25,936,816
45.470255,9.204524,45.502262,9.151962,5.427127,2020,07,06,12,34,20,25,0,29,89,16,18,26,936,806
45.469034,9.164786,45.457286,9.199735,3.022350,2020,07,06,12,44,24,26,0,19,48,15,18,18,936,806
45.476732,9.182062,45.455774,9.184358,2.337179,2020,07,06,12,44,24,30,0,17,37,14,18,18,936,806
45.443675,9.192990,45.475203,9.182275,3.603811,2020,07,06,12,44,24,37,0,26,55,18,28,23,936,806
45.462484,9.169352,45.491729,9.221774,5.222858,2020,07,06,12,44,24,34,0,33,84,23,30,34,936,805
45.471016,9.186757,45.493980,9.192290,2.589535,2020,07,06,12,44,24,21,0,20,42,15,14,17,936,805
45.481450,9.154105,45.467121,9.171823,2.108752,2020,07,06,12,44,24,31,0,12,37,6,13,12,936,805
45.467148,9.211398,45.446729,9.211750,2.270546,2020,07,06,12,44,24,23,0,13,37,10,16,17,936,805
45.448395,9.159600,45.490610,9.153178,4.720504,2020,07,06,12,44,24,40,0,26,77,16,19,16,936,805
45.451933,9.187671,45.479296,9.169434,3.358450,2020,07,06,12,44,24,37,0,21,53,13,15,15,936,803
45.482919,9.215538,45.464531,9.187485,2.994072,2020,07,06,12,44,24,18,0,18,46,18,19,27,936,803
45.487918,9.205158,45.452661,9.159337,5.304110,2020,07,06,12,54,20,40,0,35,83,21,35,28,936,803
45.492860,9.221270,45.440284,9.183991,6.528808,2020,07,06,12,54,20,41,0,35,101,23,24,29,936,803
45.493365,9.158094,45.485651,9.228192,5.530932,2020,07,06,12,54,20,49,0,29,91,17,23,31,936,804
45.448693,9.164598,45.503846,9.162864,6.133929,2020,07,06,12,54,20,36,0,39,110,21,29,23,936,804
45.477753,9.164878,45.482096,9.193152,2.256560,2020,07,06,12,54,20,27,0,15,35,10,11,13,936,804
45.459977,9.191343,45.493941,9.178158,3.913855,2020,07,06,12,54,20,21,0,25,61,15,17,16,936,804
45.488405,9.201925,45.450776,9.219376,4.399673,2020,07,06,12,54,20,37,0,22,72,16,2,9,936,808
45.485456,9.216392,45.487069,9.172291,3.442472,2020,07,06,12,54,20,18,0,21,58,0,3,5,936,808
45.451239,9.170530,45.470750,9.197141,3.002231,2020,07,06,12,54,20,25,0,21,49,12,1,6,936,808
45.475959,9.156729,45.439234,9.211261,5.896032,2020,07,06,12,54,20,48,0,33,94,21,29,26,936,807
45.446825,9.209984,45.464794,9.193383,2.380831,2020,07,06,13,04,20,14,0,16,38,12,14,23,936,807
45.498787,9.163901,45.466088,9.182346,3.909810,2020,07,06,13,04,20,28,0,23,69,15,21,18,936,807
45.442307,9.220715,45.454269,9.172646,3.978546,2020,07,06,13,04,20,31,0,22,58,14,14,16,936,807
45.482147,9.220579,45.478094,9.171088,3.884612,2020,07,06,13,04,20,32,0,23,64,17,22,19,936,808
45.440901,9.189334,45.476941,9.185897,4.016228,2020,07,06,13,04,20,34,0,24,58,16,24,23,936,808
45.445699,9.199917,45.481820,9.177742,4.372751,2020,07,06,13,04,20,35,0,27,65,19,26,24,936,808
45.502717,9.168758,45.451081,9.192452,6.031260,2020,07,06,13,04,20,46,0,38,96,24,28,24,936,808
45.474440,9.203108,45.477790,9.171354,2.503624,2020,07,06,13,04,20,30,0,16,37,9,15,15,936,813
45.478064,9.214695,45.453914,9.196574,3.034350,2020,07,06,13,04,20,24,0,17,51,12,15,16,936,813
45.489851,9.183053,45.461865,9.203127,3.483185,2020,07,06,13,04,20,37,0,21,57,13,19,18,936,813
45.443700,9.201108,45.467473,9.170729,3.549821,2020,07,06,13,14,20,39,0,23,56,13,15,21,936,813
45.497706,9.186430,45.451947,9.194737,5.128983,2020,07,06,13,14,20,25,0,30,80,23,26,26,936,815
45.467805,9.201299,45.466624,9.165438,2.799493,2020,07,06,13,14,20,15,0,19,43,13,17,17,936,815
45.489763,9.228885,45.472912,9.200659,2.890110,2020,07,06,13,14,20,27,0,17,51,10,14,17,936,815
45.479832,9.174748,45.453940,9.165431,2.969181,2020,07,06,13,14,20,36,0,18,49,11,15,18,936,815
45.440223,9.189002,45.474956,9.205260,4.064784,2020,07,06,13,14,20,39,0,21,64,14,20,19,936,817
45.441027,9.154304,45.460556,9.192682,3.698168,2020,07,06,13,14,20,43,0,23,58,15,17,23,936,817
45.493240,9.165971,45.454769,9.160800,4.296533,2020,07,06,13,14,20,46,0,23,68,14,21,38,936,817
45.481551,9.209665,45.475144,9.163122,3.697936,2020,07,06,13,14,20,31,0,22,62,14,17,19,936,817
45.481920,9.226695,45.473712,9.163476,5.012620,2020,07,06,13,14,20,33,0,29,81,19,22,23,936,819
45.471556,9.191911,45.453271,9.189362,2.042796,2020,07,06,13,24,20,23,0,18,33,14,13,19,936,819
45.476721,9.188597,45.500955,9.201767,2.883503,2020,07,06,13,24,20,27,0,17,43,11,15,16,936,819
45.455863,9.186023,45.474423,9.211185,2.847619,2020,07,06,13,24,20,33,0,16,45,9,16,17,936,819
45.473724,9.181571,45.483617,9.147799,2.853518,2020,07,06,13,24,20,32,0,17,51,11,14,21,936,816
45.456134,9.169407,45.492722,9.184298,4.230638,2020,07,06,13,24,20,35,0,28,64,19,21,28,936,816
45.460138,9.206083,45.451983,9.176574,2.473721,2020,07,06,13,24,20,22,0,15,37,8,8,25,936,816
45.475651,9.171398,45.455801,9.180360,2.315117,2020,07,06,13,24,20,32,0,15,39,0,3,4,936,816
45.462234,9.201949,45.469187,9.171320,2.510490,2020,07,06,13,24,20,23,0,15,38,0,1,6,936,816
45.475773,9.174225,45.457996,9.201950,2.929368,2020,07,06,13,24,20,40,0,24,46,15,20,17,936,816
45.458752,9.194089,45.437254,9.224851,3.387024,2020,07,06,13,24,20,19,0,24,61,13,23,22,936,816
45.461770,9.162837,45.467682,9.213872,4.033765,2020,07,06,13,34,19,34,0,24,61,17,20,21,936,816
45.452594,9.191942,45.485651,9.221295,4.329989,2020,07,06,13,34,19,31,0,23,66,18,20,19,936,816
45.467420,9.162546,45.452562,9.180500,2.165616,2020,07,06,13,34,19,23,0,12,35,7,10,11,936,817
45.469626,9.179962,45.480732,9.214574,2.967749,2020,07,06,13,34,19,18,0,21,47,13,17,22,936,817
45.451293,9.177323,45.491187,9.206452,4.983479,2020,07,06,13,34,19,42,0,30,77,27,27,26,936,817
45.454586,9.198324,45.492495,9.183624,4.368139,2020,07,06,13,34,19,30,0,25,66,18,21,23,936,817
45.469301,9.163508,45.447219,9.213079,4.579882,2020,07,06,13,34,19,29,0,25,69,16,18,19,936,820
45.458523,9.198931,45.498478,9.210107,4.527219,2020,07,06,13,34,19,33,0,25,76,18,22,21,936,820
45.460434,9.188436,45.504442,9.195458,4.923757,2020,07,06,13,34,19,27,0,32,75,22,24,27,936,820
45.474844,9.171869,45.492005,9.188376,2.301494,2020,07,06,13,34,19,29,0,16,38,11,16,15,936,820
45.477292,9.198515,45.449255,9.223826,3.689780,2020,07,06,13,44,25,28,0,19,57,13,17,22,936,817
45.477316,9.188798,45.497540,9.228609,3.832389,2020,07,06,13,44,25,33,0,23,61,14,17,14,936,817
45.457274,9.198135,45.482003,9.171632,3.439643,2020,07,06,13,44,25,42,0,22,56,14,28,24,936,817
45.476492,9.196357,45.460995,9.173540,2.476823,2020,07,06,13,44,25,26,0,16,41,11,15,18,936,817
45.479774,9.174545,45.458640,9.189583,2.626205,2020,07,06,13,44,25,32,0,21,45,16,19,21,936,815
45.474159,9.182482,45.500195,9.162965,3.270356,2020,07,06,13,44,25,33,0,22,58,15,19,26,936,815
45.452620,9.199092,45.475217,9.182095,2.840745,2020,07,06,13,44,25,36,0,21,43,13,19,16,936,815
45.464360,9.165626,45.452604,9.192389,2.462796,2020,07,06,13,44,25,34,0,14,39,8,8,12,936,815
45.491956,9.214957,45.475275,9.182329,3.147988,2020,07,06,13,44,25,32,0,21,50,15,17,22,936,812
45.445837,9.204700,45.462901,9.181362,2.629327,2020,07,06,13,44,25,25,0,18,42,10,18,27,936,812
45.478701,9.152110,45.451125,9.186072,4.051614,2020,07,06,13,54,19,43,0,24,65,17,22,24,936,812
45.471567,9.155754,45.480398,9.202752,3.793575,2020,07,06,13,54,19,30,0,24,63,15,20,19,936,812
45.459957,9.179940,45.481936,9.194060,2.680395,2020,07,06,13,54,19,26,0,21,43,14,19,19,936,812
45.475816,9.229337,45.478595,9.189067,3.154833,2020,07,06,13,54,19,33,0,19,52,11,13,21,936,812
45.470219,9.202646,45.450956,9.166926,3.513953,2020,07,06,13,54,19,35,0,24,52,14,15,23,936,812
45.477784,9.161086,45.441610,9.184118,4.405043,2020,07,06,13,54,19,45,0,25,70,16,19,18,936,812
45.453341,9.160358,45.471423,9.214344,4.665570,2020,07,06,13,54,19,46,0,27,71,20,23,3,936,809
45.446141,9.178116,45.475111,9.149914,3.900430,2020,07,06,13,54,19,36,0,22,59,0,4,5,936,809
45.450512,9.149665,45.469535,9.218381,5.761411,2020,07,06,13,54,19,50,0,29,85,22,32,26,936,809
45.446755,9.180794,45.494930,9.209963,5.819427,2020,07,06,13,54,19,50,0,32,89,0,3,4,936,806
45.496980,9.188901,45.448622,9.210325,5.630413,2020,07,06,14,04,19,25,0,29,91,18,25,24,936,806
45.469829,9.196699,45.481769,9.176216,2.076765,2020,07,06,14,04,19,25,0,15,34,11,13,12,936,806
45.500132,9.173646,45.473926,9.187966,3.120334,2020,07,06,14,04,19,37,0,20,52,13,20,18,936,806
45.469505,9.186023,45.503198,9.166098,4.055526,2020,07,06,14,04,19,33,0,25,66,18,18,22,936,808
45.481232,9.195999,45.456704,9.203179,2.784132,2020,07,06,14,04,19,24,0,15,44,11,15,17,936,808
45.489045,9.229291,45.475331,9.198872,2.819362,2020,07,06,14,04,19,30,0,17,45,12,15,16,936,808
45.450106,9.183547,45.492182,9.170253,4.791873,2020,07,06,14,04,19,60,0,28,77,20,24,25,936,808
45.463678,9.182777,45.460258,9.228411,3.579091,2020,07,06,14,04,19,36,0,21,56,17,18,23,936,808
45.465350,9.198238,45.500926,9.158589,5.020081,2020,07,06,14,04,19,25,0,33,87,19,22,25,936,808
45.474708,9.201496,45.504182,9.170106,4.089851,2020,07,06,14,04,19,35,0,25,69,19,22,21,936,808
45.462361,9.194176,45.459244,9.221032,2.122928,2020,07,06,14,14,20,22,0,14,33,8,10,10,936,808
45.469847,9.182512,45.452496,9.203306,2.520284,2020,07,06,14,14,20,16,0,19,38,15,18,20,936,808
45.453275,9.160083,45.461765,9.190323,2.540401,2020,07,06,14,14,20,29,0,17,39,11,14,15,936,811
45.464815,9.215193,45.477058,9.183490,2.822048,2020,07,06,14,14,20,34,0,17,48,11,15,19,936,811
45.454348,9.210484,45.470787,9.198492,2.053199,2020,07,06,14,14,20,30,0,13,35,9,10,19,936,811
45.474105,9.154833,45.465352,9.193236,3.148688,2020,07,06,14,14,20,21,0,23,49,16,16,15,936,811
45.461045,9.158175,45.455435,9.187099,2.340482,2020,07,06,14,14,20,36,0,14,36,12,18,16,936,805
45.479257,9.165284,45.461074,9.178490,2.268893,2020,07,06,14,14,20,32,0,13,39,11,12,15,936,805
45.454414,9.188198,45.473116,9.167148,2.649323,2020,07,06,14,14,20,32,0,18,41,11,16,22,936,805
45.502697,9.200243,45.464626,9.179005,4.545356,2020,07,06,14,14,20,33,0,28,69,19,23,24,936,805
45.446771,9.177551,45.472572,9.217396,4.229250,2020,07,06,14,24,19,44,0,23,70,16,21,21,936,809
