Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Second,Public,Public2,Bike,Foot,Car,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.490187,9.161591,45.455864,9.185126,4.234621,2020,03,01,16,14,39,67,80,24,69,15,21,20,0,0
45.441430,9.226322,45.462768,9.194269,3.446700,2020,03,01,16,14,39,23,23,19,55,14,19,17,0,0
45.490576,9.168285,45.480122,9.194349,2.340792,2020,03,01,16,14,39,28,27,14,37,8,15,41,0,0
45.457822,9.172505,45.474022,9.201542,2.893403,2020,03,01,16,14,39,27,31,19,44,12,17,22,0,0
45.492577,9.158503,45.496956,9.194372,2.837750,2020,03,01,16,14,39,24,24,17,58,11,12,16,0,0
45.454962,9.216335,45.500342,9.213842,5.049525,2020,03,01,16,14,39,27,38,24,79,13,24,15,0,0
45.474559,9.189989,45.441942,9.176127,3.784383,2020,03,01,16,14,39,61,69,25,60,16,19,25,0,0
45.482389,9.149088,45.454801,9.224662,6.643615,2020,03,01,16,14,39,52,56,37,105,25,29,28,0,0
45.464524,9.170805,45.450515,9.215559,3.822269,2020,03,01,16,14,39,84,101,22,60,15,16,21,0,0
45.496166,9.169364,45.453838,9.190814,4.994747,2020,03,01,16,14,39,43,42,34,82,22,24,22,0,0
45.469532,9.211145,45.476600,9.178631,2.654169,2020,03,01,16,14,39,26,25,17,42,11,21,27,0,0
45.438534,9.195246,45.477665,9.168091,4.839029,2020,03,01,16,14,39,53,53,27,75,16,21,23,0,0
45.476271,9.215884,45.460171,9.182117,3.183981,2020,03,01,16,24,39,28,35,20,49,15,19,17,0,0
45.494731,9.162114,45.466575,9.196494,4.121276,2020,03,01,16,24,39,67,70,26,64,18,21,37,0,0
45.440829,9.211406,45.465474,9.180819,3.633296,2020,03,01,16,24,39,0,0,23,58,14,19,17,0,0
45.487514,9.227806,45.468375,9.205883,2.729475,2020,03,01,16,24,39,0,0,16,47,11,14,15,0,0
45.472126,9.229010,45.459589,9.206627,2.233783,2020,03,01,16,24,39,0,0,14,39,10,10,12,0,0
45.497196,9.213564,45.456831,9.162283,6.010731,2020,03,01,16,24,39,0,0,33,93,21,25,23,0,0
45.504918,9.213289,45.466647,9.201207,4.358318,2020,03,01,16,24,39,0,0,23,70,16,26,27,0,0
45.473866,9.182925,45.495179,9.217584,3.593865,2020,03,01,16,24,39,0,0,20,57,13,18,22,0,0
45.461442,9.225272,45.504478,9.156433,7.190070,2020,03,01,16,24,39,0,0,42,116,27,30,28,0,0
45.451301,9.176422,45.482606,9.219109,4.816246,2020,03,01,16,24,39,0,0,27,75,24,24,26,0,0
45.456661,9.149640,45.485641,9.176799,3.855860,2020,03,01,16,24,39,0,0,25,64,14,20,23,0,0
45.498850,9.169979,45.477208,9.146521,3.022288,2020,03,01,16,24,39,0,0,17,51,6,13,10,0,0
45.498563,9.146861,45.478523,9.225535,6.524873,2020,03,01,16,24,39,0,0,34,106,20,20,28,0,0
45.461208,9.166559,45.443526,9.149790,2.361392,2020,03,01,16,24,39,0,0,16,41,9,19,21,0,0
45.452446,9.191280,45.471945,9.177192,2.430569,2020,03,01,16,24,39,0,0,19,38,11,18,19,0,0
45.502995,9.223493,45.470736,9.188067,4.526768,2020,03,01,16,24,39,0,0,26,70,23,23,26,0,0
45.497480,9.153764,45.451802,9.167427,5.189436,2020,03,01,16,24,39,0,0,28,85,16,17,36,0,0
45.465847,9.192134,45.468397,9.165393,2.104432,2020,03,01,16,24,39,0,0,14,32,15,19,20,0,0
45.481368,9.168108,45.480375,9.196301,2.200706,2020,03,01,16,24,39,0,0,13,32,7,12,16,0,0
45.454047,9.181838,45.471188,9.164484,2.337529,2020,03,01,16,24,39,0,0,17,39,9,13,19,0,0
45.495621,9.184876,45.453405,9.187245,4.697612,2020,03,01,16,34,38,0,0,28,70,19,19,25,0,0
45.451563,9.181623,45.480986,9.171872,3.358735,2020,03,01,16,34,38,0,0,21,56,17,20,26,0,0
45.488074,9.227248,45.472349,9.186735,3.610104,2020,03,01,16,34,38,0,0,22,62,16,19,21,0,0
45.491394,9.167712,45.472433,9.170691,2.121018,2020,03,01,16,34,38,0,0,13,34,8,13,42,0,0
45.438178,9.199321,45.453660,9.176648,2.468118,2020,03,01,16,34,38,0,0,14,43,9,18,19,0,0
45.503993,9.156988,45.465298,9.175425,4.536193,2020,03,01,16,34,38,0,0,27,81,16,19,18,0,0
45.455141,9.188033,45.481478,9.165968,3.396456,2020,03,01,16,34,38,0,0,22,53,16,22,22,0,0
45.448349,9.151371,45.479319,9.194174,4.795814,2020,03,01,16,34,38,0,0,30,76,19,28,34,0,0
45.483944,9.216815,45.470648,9.199481,2.003001,2020,03,01,16,34,38,0,0,11,32,10,13,15,0,0
45.454583,9.154514,45.475659,9.203118,4.456186,2020,03,01,16,34,38,0,0,26,69,19,21,33,0,0
45.452203,9.154471,45.479274,9.185562,3.865029,2020,03,01,16,34,38,0,0,24,58,14,18,28,0,0
45.444556,9.226773,45.468743,9.169646,5.204277,2020,03,01,16,34,38,0,0,29,79,19,25,22,0,0
45.451139,9.177400,45.470152,9.168433,2.226712,2020,03,01,16,34,38,0,0,15,38,16,14,23,0,0
45.465955,9.161406,45.456869,9.188018,2.308226,2020,03,01,16,34,38,0,0,15,37,12,16,15,0,0
45.455347,9.163294,45.485914,9.230511,6.246730,2020,03,01,16,34,38,0,0,32,96,23,27,30,0,0
45.466172,9.182772,45.483735,9.230457,4.199582,2020,03,01,16,34,38,0,0,26,66,21,26,26,0,0
45.455393,9.195968,45.473462,9.150107,4.102062,2020,03,01,16,34,38,0,0,24,65,14,25,21,0,0
45.459889,9.181039,45.438923,9.200047,2.762768,2020,03,01,16,34,38,0,0,16,47,10,18,16,0,0
45.462449,9.168282,45.502789,9.154282,4.616262,2020,03,01,16,34,38,0,0,28,82,15,21,21,0,0
45.462465,9.192028,45.439456,9.182614,2.661657,2020,03,01,16,34,38,0,0,16,41,11,15,12,0,0
45.504229,9.191366,45.470890,9.199861,3.765631,2020,03,01,16,44,38,0,0,24,60,16,17,17,0,0
45.482628,9.153459,45.452520,9.161249,3.402362,2020,03,01,16,44,38,0,0,17,53,11,16,15,0,0
45.468932,9.197180,45.453612,9.173191,2.530157,2020,03,01,16,44,38,0,0,20,39,16,18,20,0,0
45.495603,9.188359,45.478483,9.172086,2.287504,2020,03,01,16,44,38,0,0,14,36,8,13,16,0,0
45.449804,9.220657,45.460359,9.186109,2.939089,2020,03,01,16,44,38,0,0,19,45,12,20,23,0,0
45.455544,9.226946,45.450865,9.190998,2.851750,2020,03,01,16,44,38,0,0,17,47,12,12,20,0,0
45.503450,9.190172,45.454507,9.191302,5.442665,2020,03,01,16,44,38,0,0,34,85,24,27,31,0,0
45.490583,9.212928,45.457214,9.190218,4.111153,2020,03,01,16,44,38,0,0,26,61,17,20,18,0,0
45.503691,9.192373,45.480175,9.179277,2.806920,2020,03,01,16,44,38,0,0,16,44,10,11,24,0,0
45.463813,9.186237,45.464279,9.157577,2.235609,2020,03,01,16,44,38,0,0,14,37,8,18,15,0,0
45.485173,9.176605,45.440157,9.153109,5.330161,2020,03,01,16,44,38,0,0,30,84,18,21,20,0,0
45.448626,9.205601,45.448598,9.160942,3.483622,2020,03,01,16,44,38,0,0,18,53,11,12,28,0,0
45.450696,9.207280,45.481984,9.150217,5.648310,2020,03,01,16,44,38,0,0,30,86,19,22,35,0,0
45.477568,9.172212,45.460400,9.217721,4.029488,2020,03,01,16,44,38,0,0,26,65,18,24,22,0,0
45.447493,9.230015,45.498522,9.157048,8.035013,2020,03,01,16,44,38,0,0,41,125,25,41,27,0,0
45.455299,9.167709,45.439870,9.149299,2.237289,2020,03,01,16,44,38,0,0,15,36,8,11,15,0,0
45.473255,9.206206,45.452493,9.204117,2.314259,2020,03,01,16,44,38,0,0,11,33,7,10,21,0,0
45.492082,9.207044,45.496533,9.180410,2.134077,2020,03,01,16,44,38,0,0,13,34,8,10,11,0,0
45.503384,9.227804,45.439972,9.211850,7.159652,2020,03,01,16,44,38,0,0,35,111,19,31,30,0,0
45.450990,9.195923,45.439601,9.157450,3.257479,2020,03,01,16,44,38,0,0,19,52,10,21,21,0,0
45.450882,9.165056,45.491420,9.171759,4.537604,2020,03,01,16,54,38,0,0,25,71,14,20,44,0,0
45.481069,9.182493,45.444983,9.146608,4.891911,2020,03,01,16,54,38,0,0,30,78,18,24,20,0,0
45.473923,9.162503,45.460658,9.209928,3.981430,2020,03,01,16,54,38,0,0,26,62,17,22,31,0,0
45.476728,9.183989,45.452634,9.178754,2.709928,2020,03,01,16,54,38,0,0,20,42,12,16,21,0,0
45.457590,9.198064,45.440441,9.227512,2.985362,2020,03,01,16,54,38,0,0,20,54,9,23,29,0,0
45.454686,9.177815,45.482156,9.205380,3.734884,2020,03,01,16,54,38,0,0,23,56,15,18,26,0,0
45.481343,9.167977,45.472460,9.202773,2.887101,2020,03,01,16,54,38,0,0,17,45,10,12,11,0,0
45.481913,9.182550,45.494179,9.206413,2.306550,2020,03,01,16,54,38,0,0,12,36,8,12,12,0,0
45.477777,9.167470,45.457107,9.227823,5.237460,2020,03,01,16,54,38,0,0,30,81,18,22,23,0,0
45.479177,9.170471,45.463513,9.183485,2.015723,2020,03,01,16,54,38,0,0,12,34,8,11,9,0,0
45.476220,9.202452,45.497485,9.171689,3.367668,2020,03,01,16,54,38,0,0,20,55,11,16,13,0,0
45.471772,9.165494,45.485004,9.146050,2.112496,2020,03,01,16,54,38,0,0,12,36,7,12,13,0,0
45.474716,9.161942,45.457117,9.200574,3.592309,2020,03,01,16,54,38,0,0,22,56,14,16,27,0,0
45.453994,9.163470,45.464984,9.212075,3.982788,2020,03,01,16,54,38,0,0,22,60,16,17,25,0,0
45.465694,9.163418,45.485358,9.216760,4.698655,2020,03,01,16,54,38,0,0,31,76,19,25,30,0,0
45.462886,9.175226,45.459392,9.204592,2.322901,2020,03,01,16,54,38,0,0,18,41,10,21,17,0,0
45.455440,9.192142,45.475431,9.150824,3.914380,2020,03,01,16,54,38,0,0,23,63,15,21,25,0,0
45.471660,9.168334,45.446410,9.188016,3.199768,2020,03,01,16,54,38,0,0,19,49,11,15,14,0,0
45.460461,9.187148,45.481501,9.206016,2.763583,2020,03,01,16,54,38,0,0,20,47,14,17,16,0,0
45.472057,9.187954,45.501568,9.172828,3.486734,2020,03,01,16,54,38,0,0,22,56,14,16,19,0,0
45.495726,9.218528,45.461222,9.154685,6.284379,2020,03,01,18,08,18,0,0,36,99,22,24,21,0,0
45.470784,9.150247,45.491773,9.154601,2.358314,2020,03,01,18,08,18,0,0,14,40,7,11,10,0,0
45.457047,9.186146,45.503148,9.179495,5.152110,2020,03,01,18,08,18,0,0,32,77,22,29,32,0,0
45.466066,9.197139,45.487584,9.171958,3.094965,2020,03,01,18,08,18,0,0,19,49,14,14,19,0,0
45.450777,9.200427,45.479545,9.212589,3.336344,2020,03,01,18,08,18,0,0,16,51,10,15,17,0,0
45.482183,9.187142,45.498975,9.146707,3.663300,2020,03,01,18,08,18,0,0,20,61,12,21,14,0,0
45.455439,9.148700,45.490466,9.165695,4.113897,2020,03,01,18,08,18,0,0,21,65,14,20,17,0,0
45.452118,9.180459,45.454977,9.151802,2.257683,2020,03,01,18,08,18,0,0,14,37,10,17,13,0,0
45.440124,9.209791,45.438611,9.152033,4.509285,2020,03,01,18,08,18,0,0,20,66,11,21,17,0,0
45.438702,9.176861,45.460333,9.190275,2.622887,2020,03,01,18,08,18,0,0,16,47,12,17,20,0,0
45.503571,9.156886,45.480081,9.205025,4.571731,2020,03,01,18,08,18,0,0,30,77,21,22,31,0,0
45.482194,9.194256,45.457176,9.185884,2.857315,2020,03,01,18,08,18,0,0,21,46,16,23,19,0,0
45.494783,9.203544,45.454266,9.190424,4.619748,2020,03,01,18,08,18,0,0,28,76,18,22,24,0,0
45.479275,9.162734,45.461424,9.205897,3.907309,2020,03,01,18,08,18,0,0,25,60,17,20,21,0,0
45.478947,9.181072,45.497704,9.177161,2.107747,2020,03,01,18,08,18,0,0,13,34,8,19,13,0,0
45.469730,9.168154,45.495482,9.201035,3.843107,2020,03,01,18,08,18,0,0,26,65,17,21,24,0,0
45.478972,9.199142,45.440494,9.195967,4.285512,2020,03,01,18,08,18,0,0,23,73,15,17,17,0,0
45.459247,9.195760,45.478759,9.171138,2.897075,2020,03,01,18,08,18,0,0,20,45,10,20,27,0,0
45.476957,9.188665,45.446503,9.203799,3.585962,2020,03,01,18,08,18,0,0,24,58,14,22,19,0,0
45.464024,9.186167,45.485494,9.230497,4.200631,2020,03,01,18,08,18,0,0,25,65,20,23,29,0,0
45.479525,9.177621,45.459636,9.182221,2.240350,2020,03,01,18,18,23,0,0,16,37,12,20,22,0,0
45.463692,9.163155,45.472253,9.196300,2.754302,2020,03,01,18,18,23,0,0,22,43,14,14,23,0,0
45.456484,9.195381,45.481253,9.202850,2.814963,2020,03,01,18,18,23,0,0,17,44,11,17,23,0,0
45.463697,9.162908,45.476337,9.187398,2.371050,2020,03,01,18,18,23,0,0,19,38,11,13,22,0,0
45.453957,9.193554,45.469692,9.170411,2.513653,2020,03,01,18,18,23,0,0,17,40,11,15,16,0,0
45.461292,9.168339,45.482022,9.198569,3.296798,2020,03,01,18,18,23,0,0,22,52,16,19,21,0,0
45.479444,9.162643,45.460770,9.200505,3.609335,2020,03,01,18,18,23,0,0,22,56,15,18,18,0,0
45.481616,9.181750,45.457651,9.173135,2.748030,2020,03,01,18,18,23,0,0,17,43,12,24,15,0,0
45.459044,9.176630,45.471126,9.196978,2.079080,2020,03,01,18,18,23,0,0,16,34,8,18,11,0,0
45.479549,9.210138,45.474192,9.163547,3.681017,2020,03,01,18,18,23,0,0,21,61,12,17,18,0,0
45.500030,9.148367,45.480350,9.163438,2.483605,2020,03,01,18,18,23,0,0,14,39,8,9,18,0,0
45.476479,9.204194,45.464361,9.180420,2.291712,2020,03,01,18,18,23,0,0,16,37,16,21,20,0,0
45.457728,9.167349,45.476417,9.181298,2.345494,2020,03,01,18,18,23,0,0,18,37,10,14,19,0,0
45.505217,9.205886,45.479469,9.174066,3.787822,2020,03,01,18,18,23,0,0,23,63,14,17,16,0,0
45.496499,9.154430,45.454015,9.168494,4.849380,2020,03,01,18,18,23,0,0,26,79,15,17,25,0,0
45.490857,9.182312,45.461960,9.199986,3.496067,2020,03,01,18,18,23,0,0,23,55,17,17,17,0,0
45.485641,9.170041,45.480000,9.198364,2.295351,2020,03,01,18,18,23,0,0,14,36,9,18,11,0,0
45.503209,9.157507,45.467304,9.173589,4.184473,2020,03,01,18,18,23,0,0,25,78,14,16,28,0,0
45.504270,9.217557,45.470093,9.198742,4.073333,2020,03,01,18,18,23,0,0,24,71,20,21,23,0,0
45.473145,9.159786,45.453408,9.205457,4.183454,2020,03,01,18,18,23,0,0,25,68,15,18,18,0,0
45.505544,9.176293,45.461499,9.166739,4.953656,2020,03,01,18,28,22,0,0,29,83,19,25,22,0,0
45.487159,9.216156,45.480256,9.177448,3.113621,2020,03,01,18,28,22,0,0,20,51,13,14,22,0,0
45.471868,9.207182,45.449498,9.200410,2.542763,2020,03,01,18,28,22,0,0,11,37,7,15,11,0,0
45.487024,9.156549,45.493888,9.193122,2.951151,2020,03,01,18,28,22,0,0,19,54,12,13,16,0,0
45.438148,9.146769,45.489537,9.173167,6.073450,2020,03,01,18,28,22,0,0,34,99,22,31,29,0,0
45.493974,9.146344,45.476390,9.164040,2.392824,2020,03,01,18,28,22,0,0,14,37,9,10,18,0,0
45.477059,9.178569,45.497785,9.194412,2.614568,2020,03,01,18,28,22,0,0,16,43,12,16,21,0,0
45.439300,9.228990,45.442075,9.171235,4.516358,2020,03,01,18,28,22,0,0,23,73,14,21,19,0,0
45.468266,9.214591,45.479908,9.163198,4.210993,2020,03,01,18,28,22,0,0,24,69,15,16,25,0,0
45.469233,9.230110,45.464737,9.189924,3.173308,2020,03,01,18,28,22,0,0,19,47,11,11,12,0,0
45.440889,9.183281,45.465037,9.174216,2.776543,2020,03,01,18,28,22,0,0,19,44,14,20,21,0,0
45.446323,9.178881,45.475335,9.196240,3.498392,2020,03,01,18,28,22,0,0,20,53,12,16,25,0,0
45.494886,9.199940,45.476109,9.162122,3.612477,2020,03,01,18,28,22,0,0,20,59,12,13,22,0,0
45.491090,9.207369,45.477019,9.191022,2.017862,2020,03,01,18,28,22,0,0,12,35,8,11,11,0,0
45.503395,9.165478,45.478089,9.176273,2.936882,2020,03,01,18,28,22,0,0,18,56,11,11,19,0,0
45.441942,9.168345,45.473306,9.160340,3.542795,2020,03,01,18,28,22,0,0,19,59,12,18,21,0,0
45.441469,9.206921,45.460820,9.183749,2.810050,2020,03,01,18,28,22,0,0,19,47,11,23,14,0,0
45.469851,9.213619,45.484371,9.187149,2.620223,2020,03,01,18,28,22,0,0,14,41,10,10,14,0,0
45.485446,9.229458,45.441819,9.223281,4.874727,2020,03,01,18,28,22,0,0,24,75,14,15,20,0,0
45.502175,9.156189,45.478280,9.188711,3.672223,2020,03,01,18,28,22,0,0,23,63,15,16,0,0,0
45.479251,9.203469,45.473423,9.175689,2.260772,2020,03,01,18,38,22,0,0,17,38,9,15,0,0,0
45.495742,9.209868,45.450970,9.179001,5.529428,2020,03,01,18,38,22,0,0,35,84,22,23,25,0,0
45.459574,9.210980,45.465873,9.160540,3.995449,2020,03,01,18,38,22,0,0,25,60,16,20,33,0,0
45.492456,9.156806,45.453678,9.186693,4.901146,2020,03,01,18,38,22,0,0,28,77,17,19,21,0,0
45.468179,9.215660,45.479981,9.163460,4.276337,2020,03,01,18,38,22,0,0,25,70,15,20,26,0,0
45.453387,9.211730,45.468475,9.175048,3.316373,2020,03,01,18,38,22,0,0,24,56,17,18,26,0,0
45.452439,9.215375,45.479215,9.205727,3.070804,2020,03,01,18,38,22,0,0,16,50,10,12,20,0,0
45.471644,9.174732,45.453605,9.170502,2.032695,2020,03,01,18,38,22,0,0,12,33,6,15,30,0,0
45.473883,9.179392,45.439879,9.203204,4.212393,2020,03,01,18,38,22,0,0,26,64,16,27,31,0,0
45.457257,9.173574,45.483077,9.176258,2.878533,2020,03,01,18,38,22,0,0,21,47,14,19,20,0,0
45.477162,9.170800,45.444411,9.147595,4.066459,2020,03,01,18,38,22,0,0,25,66,14,17,33,0,0
45.504612,9.203639,45.467810,9.164890,5.086104,2020,03,01,18,38,22,0,0,29,83,17,22,25,0,0
45.497594,9.154273,45.467712,9.181925,3.960612,2020,03,01,18,38,22,0,0,20,64,13,13,22,0,0
45.480786,9.198691,45.458072,9.166650,3.552551,2020,03,01,18,38,22,0,0,21,56,14,20,18,0,0
45.498290,9.224354,45.473718,9.159453,5.749830,2020,03,01,18,38,22,0,0,33,92,20,23,24,0,0
45.475543,9.175025,45.456235,9.184990,2.283158,2020,03,01,18,38,22,0,0,17,37,13,14,17,0,0
45.468992,9.200729,45.476241,9.160897,3.208653,2020,03,01,18,38,22,0,0,22,59,15,16,29,0,0
45.455755,9.192230,45.481370,9.171113,3.289869,2020,03,01,18,38,22,0,0,23,51,15,21,26,0,0
45.460685,9.169671,45.460478,9.195441,2.009891,2020,03,01,18,38,22,0,0,14,34,9,11,16,0,0
45.492592,9.153967,45.455558,9.162843,4.175545,2020,03,01,18,38,22,0,0,21,66,14,17,22,0,0
45.454552,9.174113,45.476320,9.195534,2.940850,2020,03,01,18,48,23,0,0,23,45,12,16,17,0,0
45.474125,9.201118,45.470857,9.170553,2.410752,2020,03,01,18,48,23,0,0,18,41,10,17,15,0,0
45.479180,9.173244,45.452018,9.220070,4.738677,2020,03,01,18,48,23,0,0,26,73,16,22,19,0,0
45.500150,9.223587,45.452557,9.182293,6.194282,2020,03,01,18,48,23,0,0,34,98,23,27,27,0,0
45.487816,9.184156,45.462528,9.192390,2.884121,2020,03,01,18,48,23,0,0,24,45,17,23,21,0,0
45.498434,9.183736,45.460310,9.178971,4.255238,2020,03,01,18,48,23,0,0,24,63,18,20,22,0,0
45.501701,9.204642,45.474111,9.159427,4.672606,2020,03,01,18,48,23,0,0,28,79,17,19,22,0,0
45.493118,9.200899,45.463489,9.159014,4.638631,2020,03,01,18,48,23,0,0,26,74,15,18,20,0,0
45.473170,9.159446,45.439130,9.205618,5.224344,2020,03,01,18,48,23,0,0,29,87,18,23,22,0,0
45.450663,9.171474,45.498102,9.206684,5.946373,2020,03,01,18,48,23,0,0,39,95,26,27,27,0,0
45.477525,9.197966,45.451668,9.157199,4.286330,2020,03,01,18,48,23,0,0,25,65,18,19,20,0,0
45.456815,9.196878,45.475435,9.150881,4.141502,2020,03,01,18,48,23,0,0,28,66,18,30,43,0,0
45.495128,9.148942,45.452062,9.196419,6.052516,2020,03,01,18,48,23,0,0,32,91,22,23,27,0,0
45.473592,9.176213,45.455260,9.200038,2.758032,2020,03,01,18,48,23,0,0,22,42,15,24,27,0,0
45.463920,9.175293,45.480239,9.186256,2.005773,2020,03,01,18,48,23,0,0,16,32,8,14,16,0,0
45.459934,9.165207,45.477157,9.182780,2.354783,2020,03,01,18,48,23,0,0,17,41,10,11,20,0,0
45.474751,9.206736,45.480971,9.173532,2.679522,2020,03,01,18,48,23,0,0,15,42,12,15,15,0,0
45.443715,9.218356,45.465050,9.193398,3.068698,2020,03,01,18,48,23,0,0,20,49,15,21,26,0,0
45.464868,9.173006,45.456547,9.201568,2.412003,2020,03,01,18,48,23,0,0,16,38,9,15,11,0,0
45.496163,9.228551,45.460505,9.172576,5.896127,2020,03,01,18,48,23,0,0,32,93,23,28,26,0,0
45.480478,9.174062,45.492474,9.202643,2.596712,2020,03,01,18,58,23,0,0,17,45,11,13,18,0,0
45.463358,9.192808,45.450546,9.229224,3.177443,2020,03,01,18,58,23,0,0,17,48,11,14,26,0,0
45.439454,9.196268,45.472409,9.189546,3.701570,2020,03,01,18,58,23,0,0,23,59,15,29,23,0,0
45.453875,9.228763,45.485300,9.220210,3.557212,2020,03,01,18,58,23,0,0,18,55,11,13,18,0,0
45.496650,9.190218,45.457997,9.189517,4.298158,2020,03,01,18,58,23,0,0,30,70,19,22,24,0,0
45.481452,9.218442,45.474931,9.175998,3.387608,2020,03,01,18,58,23,0,0,23,56,16,17,24,0,0
45.456475,9.162523,45.475309,9.152690,2.230113,2020,03,01,18,58,23,0,0,11,34,7,9,13,0,0
45.450785,9.171889,45.472469,9.167586,2.434276,2020,03,01,18,58,23,0,0,17,39,13,13,13,0,0
45.479966,9.222788,45.478099,9.148705,5.779449,2020,03,01,18,58,23,0,0,34,93,20,21,26,0,0
45.492416,9.196928,45.447678,9.205336,5.017418,2020,03,01,18,58,23,0,0,26,82,18,20,28,0,0
45.442566,9.184424,45.464397,9.203568,2.849879,2020,03,01,18,58,23,0,0,16,45,11,18,17,0,0
45.497423,9.211459,45.455774,9.184191,5.095621,2020,03,01,18,58,23,0,0,31,77,21,27,24,0,0
45.494360,9.219212,45.457120,9.204022,4.306741,2020,03,01,18,58,23,0,0,21,66,13,17,21,0,0
45.468030,9.153749,45.452517,9.177742,2.544908,2020,03,01,18,58,23,0,0,17,36,9,11,15,0,0
45.478002,9.198311,45.468342,9.176597,2.005025,2020,03,01,18,58,23,0,0,14,32,11,12,13,0,0
45.482832,9.148301,45.465229,9.181237,3.228868,2020,03,01,18,58,23,0,0,17,51,11,16,21,0,0
45.445314,9.147802,45.454262,9.197601,4.009875,2020,03,01,18,58,23,0,0,26,62,13,33,34,0,0
45.464776,9.163849,45.460826,9.206988,3.392755,2020,03,01,18,58,23,0,0,21,51,13,16,19,0,0
45.474771,9.185843,45.438270,9.195881,4.133353,2020,03,01,18,58,23,0,0,29,63,19,25,35,0,0
45.455824,9.162329,45.494271,9.178232,4.451095,2020,03,01,18,58,23,0,0,27,74,16,17,21,0,0
45.458823,9.202429,45.475690,9.165910,3.409803,2020,03,01,19,08,26,0,0,22,55,15,27,28,0,0
45.479661,9.185667,45.448891,9.218399,4.268584,2020,03,01,19,08,26,0,0,23,69,16,29,29,0,0
45.484767,9.151281,45.504523,9.155677,2.223222,2020,03,01,19,08,26,0,0,17,43,9,11,17,0,0
45.494148,9.189923,45.473341,9.146754,4.083821,2020,03,01,19,08,26,0,0,24,68,12,14,23,0,0
45.445396,9.207527,45.487758,9.148416,6.590402,2020,03,01,19,08,26,0,0,37,108,21,26,37,0,0
45.440965,9.216206,45.481556,9.183801,5.172668,2020,03,01,19,08,26,0,0,29,82,20,21,22,0,0
45.441011,9.153666,45.493136,9.196039,6.671481,2020,03,01,19,08,26,0,0,39,108,23,28,30,0,0
45.475177,9.211366,45.463055,9.188171,2.255647,2020,03,01,19,08,26,0,0,16,36,10,12,21,0,0
45.450626,9.214640,45.491827,9.198196,4.757174,2020,03,01,19,08,26,0,0,24,81,15,20,20,0,0
45.440694,9.146907,45.483094,9.185431,5.590354,2020,03,01,19,08,26,0,0,36,89,21,24,27,0,0
45.499731,9.222620,45.476855,9.224724,2.548855,2020,03,01,19,08,26,0,0,14,40,8,12,13,0,0
45.463875,9.184278,45.506198,9.177851,4.732472,2020,03,01,19,08,26,0,0,28,72,19,24,33,0,0
45.438108,9.148805,45.475533,9.173129,4.573315,2020,03,01,19,08,26,0,0,29,73,14,17,20,0,0
45.437206,9.217813,45.463884,9.199414,3.295257,2020,03,01,19,08,26,0,0,18,53,12,14,12,0,0
45.474172,9.195420,45.498038,9.214804,3.053704,2020,03,01,19,08,26,0,0,18,46,12,13,17,0,0
45.470140,9.187389,45.450083,9.177026,2.372059,2020,03,01,19,08,26,0,0,23,39,16,21,30,0,0
45.459642,9.188638,45.504560,9.168758,5.229349,2020,03,01,19,08,26,0,0,35,83,21,34,34,0,0
45.458550,9.167228,45.488376,9.223180,5.480005,2020,03,01,19,08,26,0,0,30,89,22,24,26,0,0
45.467686,9.202717,45.465518,9.160359,3.311862,2020,03,01,19,08,26,0,0,20,49,13,19,24,0,0
45.448961,9.156645,45.470809,9.177938,2.942623,2020,03,01,19,08,26,0,0,22,48,12,18,21,0,0
45.463399,9.177625,45.480208,9.149328,2.891590,2020,03,01,19,18,24,0,0,16,48,10,18,19,0,0
45.460240,9.167655,45.483442,9.218294,4.716549,2020,03,01,19,18,24,0,0,29,77,20,21,27,0,0
45.481596,9.188315,45.465049,9.166529,2.504105,2020,03,01,19,18,24,0,0,18,42,11,25,18,0,0
45.461486,9.201788,45.454772,9.172263,2.420694,2020,03,01,19,18,24,0,0,16,39,11,15,17,0,0
45.451795,9.195321,45.502250,9.180539,5.727226,2020,03,01,19,18,24,0,0,34,86,19,27,31,0,0
45.459045,9.201764,45.481529,9.197119,2.526087,2020,03,01,19,18,24,0,0,16,44,10,16,20,0,0
45.453530,9.187281,45.501118,9.210312,5.587663,2020,03,01,19,18,24,0,0,30,84,18,25,27,0,0
45.467049,9.201124,45.464810,9.162443,3.026637,2020,03,01,19,18,24,0,0,19,45,13,21,34,0,0
45.466043,9.202103,45.447001,9.179920,2.734269,2020,03,01,19,18,24,0,0,17,42,11,14,26,0,0
45.442052,9.186086,45.481095,9.185904,4.341198,2020,03,01,19,18,24,0,0,26,64,19,27,22,0,0
45.439690,9.155182,45.473104,9.203324,5.282219,2020,03,01,19,18,24,0,0,30,81,17,20,17,0,0
45.504133,9.188422,45.478065,9.171223,3.193500,2020,03,01,19,18,24,0,0,19,52,13,14,16,0,0
45.496764,9.147183,45.469812,9.197286,4.923065,2020,03,01,19,18,24,0,0,28,75,21,21,24,0,0
45.489388,9.195688,45.465154,9.180128,2.955064,2020,03,01,19,18,24,0,0,21,45,17,20,31,0,0
45.493461,9.165123,45.477600,9.178321,2.041741,2020,03,01,19,18,24,0,0,12,33,7,12,9,0,0
45.473992,9.184572,45.461548,9.160976,2.302170,2020,03,01,19,18,24,0,0,16,37,11,13,14,0,0
